pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FC,2022-06-22,90.5,-1.55,5.76,"Cruz, Oneil",665833,624522,,ball,NA,NA,NA,NA,12,Oneil Cruz flies out to left fielder Ian Happ.,R,L,R,PIT,CHC,B,NA,,1,0,2022,0.41,0.51,0.21,4.78,NA,NA,NA,0,3,Bot,NA,NA,NA,NA,543228,NA,NA,3.49008079029729,-131.887200083417,2.33904982197796,4.07437386369198,26.623552833555,-26.832323866491,3.73,1.75,NA,NA,NA,90.3,2366,6,661107,624522,543228,663845,542340,621550,663538,664023,542364,518792,54.51,NA,NA,NA,NA,NA,NA,NA,28,2,Cutter,1,7,1,7,7,1,1,7,Standard,Standard,182,0,0.063
FF,2022-06-22,94,-1.54,5.83,"Cruz, Oneil",665833,624522,,ball,NA,NA,NA,NA,2,Oneil Cruz flies out to left fielder Ian Happ.,R,L,R,PIT,CHC,B,NA,,0,0,2022,-0.38,1.11,-0.12,3.75,NA,NA,NA,0,3,Bot,NA,NA,NA,NA,543228,NA,NA,4.5107829683022,-136.787735625304,-2.08754924745192,-5.78732909024441,31.5346185007756,-18.0537261627947,3.74,1.75,NA,NA,NA,93.5,2212,6.1,661107,624522,543228,663845,542340,621550,663538,664023,542364,518792,54.41,NA,NA,NA,NA,NA,NA,NA,28,1,4-Seam Fastball,1,7,1,7,7,1,1,7,Standard,Standard,203,0,0.033
SI,2022-06-22,93.8,2.36,5.89,"Cruz, Oneil",665833,596057,fielders_choice,hit_into_play,NA,NA,NA,NA,11,"Oneil Cruz reaches on a fielder's choice, fielded by third baseman P.  J. Higgins.   Diego Castillo scores.    Yu Chang to 3rd.    Hoy Park to 2nd.  Fielding error by third baseman P.  J. Higgins.",R,L,L,PIT,CHC,X,5,ground_ball,0,2,2022,0.91,1.04,-0.86,3.26,660636,644374,660829,1,9,Bot,102.26,168.1,NA,NA,543228,NA,NA,-10.2520609471726,-136.321610092927,-3.40024226713546,13.4698856712508,27.3668922488448,-18.588322558302,3.76,1.75,2,84.5,-63,93.4,2322,5.9,661107,596057,543228,663845,542340,664731,592743,676369,542364,518792,54.57,0.266,0.275,0.9,1,0,0,2,84,3,Sinker,1,14,1,14,14,2,2,14,Standard,Standard,160,0,1.407
FF,2022-06-22,92.1,2.42,5.89,"Cruz, Oneil",665833,596057,,foul,NA,NA,NA,NA,2,"Oneil Cruz reaches on a fielder's choice, fielded by third baseman P.  J. Higgins.   Diego Castillo scores.    Yu Chang to 3rd.    Hoy Park to 2nd.  Fielding error by third baseman P.  J. Higgins.",R,L,L,PIT,CHC,S,NA,,0,1,2022,0.5,1.15,0.12,3.23,660636,644374,660829,1,9,Bot,NA,NA,NA,NA,543228,NA,NA,-6.90113119937114,-134.098543864188,-3.44050270177707,7.44958310780053,26.7087915291236,-17.7147765396534,3.76,1.75,337,99.3,18,92,2318,6,661107,596057,543228,663845,542340,664731,592743,676369,542364,518792,54.47,NA,NA,NA,NA,NA,NA,NA,84,2,4-Seam Fastball,1,14,1,14,14,1,1,14,Standard,Standard,155,0,-0.15
FF,2022-06-22,92.6,2.23,5.96,"Cruz, Oneil",665833,596057,,called_strike,NA,NA,NA,NA,7,"Oneil Cruz reaches on a fielder's choice, fielded by third baseman P.  J. Higgins.   Diego Castillo scores.    Yu Chang to 3rd.    Hoy Park to 2nd.  Fielding error by third baseman P.  J. Higgins.",R,L,L,PIT,CHC,S,NA,,0,0,2022,0.54,1.16,-0.64,1.88,660636,644374,660829,1,9,Bot,NA,NA,NA,NA,543228,NA,NA,-8.46685959004591,-134.499686033275,-7.14746507013468,8.31079571938379,27.077156929911,-16.6565582314624,3.8,1.75,NA,NA,NA,92.3,2236,6.1,661107,596057,543228,663845,542340,664731,592743,676369,542364,518792,54.43,NA,NA,NA,NA,NA,NA,NA,84,1,4-Seam Fastball,1,14,1,14,14,1,1,14,Standard,Standard,142,0,-0.073
FF,2022-06-22,95,-2.34,4.76,"Cruz, Oneil",665833,571710,field_out,hit_into_play,NA,NA,NA,NA,8,Oneil Cruz flies out to left fielder Nelson Velazquez.,R,L,R,PIT,CHC,X,7,fly_ball,2,2,2022,-0.58,0.94,-0.08,1.97,NA,644374,660829,1,7,Bot,66.6,110.98,NA,NA,543228,NA,NA,7.22559805705338,-138.23935013446,-3.75989824999996,-9.00953598583963,30.7876239987447,-19.4609194698714,3.76,1.75,264,82.1,46,95.2,2540,6.4,661107,571710,543228,663845,542340,664731,592743,676369,542364,518792,54.1,0.014,0.015,0,1,0,0,3,64,5,4-Seam Fastball,1,10,1,10,10,1,1,10,Standard,Standard,230,-0.002,-0.383
FF,2022-06-22,94.6,-2.37,4.55,"Cruz, Oneil",665833,571710,,called_strike,NA,NA,NA,NA,9,Oneil Cruz flies out to left fielder Nelson Velazquez.,R,L,R,PIT,CHC,S,NA,,2,1,2022,-0.8,0.52,0.38,2.28,NA,644374,660829,1,7,Bot,NA,NA,NA,NA,543228,NA,NA,8.9771008253562,-137.427656136169,-1.33912378994564,-12.2804956817446,32.9445576454179,-25.5163406968769,3.76,1.75,NA,NA,NA,94.4,2449,6.4,661107,571710,543228,663845,542340,664731,592743,676369,542364,518792,54.08,NA,NA,NA,NA,NA,NA,NA,64,4,4-Seam Fastball,1,10,1,10,10,1,1,10,Standard,Standard,238,0,-0.13
FF,2022-06-22,94.7,-2.71,4.47,"Cruz, Oneil",665833,571710,,called_strike,NA,NA,NA,NA,11,Oneil Cruz flies out to left fielder Nelson Velazquez.,R,L,R,PIT,CHC,S,NA,,2,0,2022,-0.63,0.99,-0.94,2.88,NA,644374,660829,1,7,Bot,NA,NA,NA,NA,543228,NA,NA,6.04737518918658,-137.790733089751,-0.646979252734035,-9.38026895209296,32.2303032089328,-19.6239026398817,3.82,1.85,NA,NA,NA,94.7,2552,6.4,661107,571710,543228,663845,542340,664731,592743,676369,542364,518792,54.07,NA,NA,NA,NA,NA,NA,NA,64,3,4-Seam Fastball,1,10,1,10,10,1,1,10,Standard,Standard,232,0,-0.102
CH,2022-06-22,82.3,-2.66,4.04,"Cruz, Oneil",665833,571710,,ball,NA,NA,NA,NA,13,Oneil Cruz flies out to left fielder Nelson Velazquez.,R,L,R,PIT,CHC,B,NA,,1,0,2022,-0.78,-0.6,-1.27,0.45,NA,644374,660829,1,7,Bot,NA,NA,NA,NA,543228,NA,NA,4.61771474529276,-119.908324854199,-0.534303908591613,-8.38325822195758,21.8859334320569,-38.0764585032679,3.78,1.75,NA,NA,NA,81.8,2026,5.8,661107,571710,543228,663845,542340,664731,592743,676369,542364,518792,54.74,NA,NA,NA,NA,NA,NA,NA,64,2,Changeup,1,10,1,10,10,1,1,10,Standard,Standard,288,0,0.086
FF,2022-06-22,93.6,-2.62,4.6,"Cruz, Oneil",665833,571710,,ball,NA,NA,NA,NA,13,Oneil Cruz flies out to left fielder Nelson Velazquez.,R,L,R,PIT,CHC,B,NA,,0,0,2022,-0.67,0.98,-2.69,2.15,NA,644374,660829,1,7,Bot,NA,NA,NA,NA,543228,NA,NA,1.30276763330401,-136.428588587017,-2.77633970381879,-8.66930848092076,28.7827534118003,-19.561024492053,3.7,1.75,NA,NA,NA,94.1,2325,6.4,661107,571710,543228,663845,542340,664731,592743,676369,542364,518792,54.1,NA,NA,NA,NA,NA,NA,NA,64,1,4-Seam Fastball,1,10,1,10,10,1,1,10,Standard,Standard,237,0,0.063
FF,2022-06-22,94,-1.47,6.04,"Cruz, Oneil",665833,624522,field_out,hit_into_play,NA,NA,NA,NA,2,Oneil Cruz flies out to left fielder Ian Happ.,R,L,R,PIT,CHC,X,7,fly_ball,1,0,2022,-0.37,1.43,0.21,3.69,NA,NA,NA,0,1,Bot,90.11,92.13,NA,NA,543228,NA,NA,5.16115367058553,-136.792517982652,-3.53915795497895,-5.79403952557604,29.3607800470443,-13.5624810524596,3.76,1.75,281,95.3,51,93.6,2421,6,661107,624522,543228,663845,542340,621550,663538,664023,542364,518792,54.5,0.003,0.003,0,1,0,0,3,6,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,203,-0.021,-0.255
FF,2022-06-22,94.1,-1.55,5.96,"Cruz, Oneil",665833,624522,,ball,NA,NA,NA,NA,11,Oneil Cruz flies out to left fielder Ian Happ.,R,L,R,PIT,CHC,B,NA,,0,0,2022,-0.35,1.32,-1.23,3.61,NA,NA,NA,0,1,Bot,NA,NA,NA,NA,543228,NA,NA,1.59430777796614,-137.082256916407,-3.31221766968822,-4.7092119742157,29.4746788112697,-15.0316357268131,3.73,1.75,NA,NA,NA,94,2205,6.1,661107,624522,543228,663845,542340,621550,663538,664023,542364,518792,54.41,NA,NA,NA,NA,NA,NA,NA,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,204,0,0.033
SL,2022-06-21,83.2,-1.18,6.73,"Cruz, Oneil",665833,664161,single,hit_into_play,NA,NA,NA,NA,5,Oneil Cruz singles on a ground ball to right fielder Jason Heyward.   Jack Suwinski scores.    Daniel Vogelbach to 3rd.,R,L,R,PIT,CHC,X,9,ground_ball,3,2,2022,0.71,-0.25,0.04,2.41,NA,669261,596129,2,3,Bot,179.71,118.48,NA,NA,575929,NA,NA,1.41513588030799,-121.271539990661,-3.06200713325636,6.78305516197684,21.0316480490853,-34.3296297727618,3.76,1.75,98,111.8,3,83.7,2120,6.2,661124,664161,575929,663845,592743,621550,663538,542364,666624,518792,54.26,0.623,0.586,0.9,1,1,0,4,27,7,Slider,3,0,3,0,0,4,4,0,Infield shift,Strategic,91,0.057,0.841
SL,2022-06-21,83.8,-1.26,6.71,"Cruz, Oneil",665833,664161,,foul,NA,NA,NA,NA,8,Oneil Cruz singles on a ground ball to right fielder Jason Heyward.   Jack Suwinski scores.    Daniel Vogelbach to 3rd.,R,L,R,PIT,CHC,S,NA,,3,2,2022,0.61,0.04,-0.23,1.8,NA,669261,596129,2,3,Bot,NA,NA,NA,NA,575929,NA,NA,1.15991510798898,-121.954871666201,-4.98794196777683,5.8558320108067,24.2979086293821,-31.0371351037974,3.76,1.75,5,79.3,-23,83.8,2212,6.3,661124,664161,575929,663845,592743,621550,663538,542364,666624,518792,54.21,NA,NA,NA,NA,NA,NA,NA,27,6,Slider,3,0,3,0,0,3,3,0,Infield shift,Strategic,103,0,0
SL,2022-06-21,85.1,-1.23,6.72,"Cruz, Oneil",665833,664161,,blocked_ball,NA,NA,NA,NA,14,Oneil Cruz singles on a ground ball to right fielder Jason Heyward.   Jack Suwinski scores.    Daniel Vogelbach to 3rd.,R,L,R,PIT,CHC,B,NA,,2,2,2022,0.25,0.46,1.04,0.83,NA,669261,596129,2,3,Bot,NA,NA,NA,NA,575929,NA,NA,4.81893663560478,-123.628841064517,-8.42680840514578,1.61130664032905,24.4538736044959,-25.935711280353,3.69,1.85,NA,NA,NA,85.2,2196,6.4,661124,664161,575929,663845,592743,621550,663538,542364,666624,518792,54.06,NA,NA,NA,NA,NA,NA,NA,27,5,Slider,3,0,3,0,0,3,3,0,Infield shift,Strategic,98,0,0.104
SL,2022-06-21,84,-1.22,6.76,"Cruz, Oneil",665833,664161,,swinging_strike,NA,NA,NA,NA,8,Oneil Cruz singles on a ground ball to right fielder Jason Heyward.   Jack Suwinski scores.    Daniel Vogelbach to 3rd.,R,L,R,PIT,CHC,S,NA,,2,1,2022,0.59,0.04,0.11,1.95,NA,669261,596129,2,3,Bot,NA,NA,NA,NA,575929,NA,NA,1.90947029228572,-122.324577418723,-4.83916999074232,5.60949707333968,23.4744453439425,-31.0435471609018,3.76,1.75,NA,NA,NA,84,2289,6.2,661124,664161,575929,663845,592743,621550,663538,542364,666624,518792,54.32,NA,NA,NA,NA,NA,NA,NA,27,4,Slider,3,0,3,0,0,3,3,0,Infield shift,Strategic,134,0,-0.12
SL,2022-06-21,82.6,-1.18,6.72,"Cruz, Oneil",665833,664161,,called_strike,NA,NA,NA,NA,8,Oneil Cruz singles on a ground ball to right fielder Jason Heyward.   Jack Suwinski scores.    Daniel Vogelbach to 3rd.,R,L,R,PIT,CHC,S,NA,,2,0,2022,0.62,0.29,0.16,1.91,NA,669261,596129,2,3,Bot,NA,NA,NA,NA,575929,NA,NA,1.82896413396488,-120.248366236956,-5.06482778362808,5.74983769878625,21.7500650261977,-28.5811137597404,3.53,1.6,NA,NA,NA,82.7,2331,6.2,661124,664161,575929,663845,592743,621550,663538,542364,666624,518792,54.29,NA,NA,NA,NA,NA,NA,NA,27,3,Slider,3,0,3,0,0,3,3,0,Infield shift,Strategic,100,0,-0.09
SL,2022-06-21,83.6,-1.3,6.72,"Cruz, Oneil",665833,664161,,ball,NA,NA,NA,NA,14,Oneil Cruz singles on a ground ball to right fielder Jason Heyward.   Jack Suwinski scores.    Daniel Vogelbach to 3rd.,R,L,R,PIT,CHC,B,NA,,1,0,2022,0.63,0.48,0.37,1.09,NA,669261,596129,2,3,Bot,NA,NA,NA,NA,575929,NA,NA,2.60538689922509,-121.636545990631,-7.50448777204183,5.7436153844579,22.9956891938371,-26.2146774803687,3.73,1.85,NA,NA,NA,83.7,2318,6.2,661124,664161,575929,663845,592743,621550,663538,542364,666624,518792,54.25,NA,NA,NA,NA,NA,NA,NA,27,2,Slider,3,0,3,0,0,3,3,0,Infield shift,Strategic,109,0,0.068
FF,2022-06-21,92,-1.34,6.78,"Cruz, Oneil",665833,664161,,ball,NA,NA,NA,NA,12,Oneil Cruz singles on a ground ball to right fielder Jason Heyward.   Jack Suwinski scores.    Daniel Vogelbach to 3rd.,R,L,R,PIT,CHC,B,NA,,0,0,2022,-0.26,1.3,0.28,4.61,NA,669261,596129,2,3,Bot,NA,NA,NA,NA,575929,NA,NA,4.69901976687875,-133.972000187892,-2.51060415019416,-4.13768604022002,27.2621692820826,-16.125255962899,3.81,1.89,NA,NA,NA,92.3,1920,6.3,661124,664161,575929,663845,592743,621550,663538,542364,666624,518792,54.21,NA,NA,NA,NA,NA,NA,NA,27,1,4-Seam Fastball,3,0,3,0,0,3,3,0,Infield shift,Strategic,206,0,0.054
CH,2022-06-21,83.8,-1.08,5.76,"Cruz, Oneil",665833,643410,field_out,hit_into_play,NA,NA,NA,NA,8,Oneil Cruz grounds out to first baseman Alfonso Rivas.,R,L,R,PIT,CHC,X,3,ground_ball,2,2,2022,-0.37,0.01,-0.22,2.24,NA,596129,NA,2,7,Bot,151.88,168.71,NA,NA,575929,NA,NA,2.72469984378326,-122.066598606263,-1.79530761930879,-4.17830785504097,22.7178339866921,-31.90754887945,3.76,1.75,12,89.7,-10,84.4,699,6.5,661124,643410,575929,663845,542340,621550,592743,676369,666624,518792,54,0.163,0.164,0,1,0,0,2,61,5,Changeup,7,1,7,1,1,7,7,1,Infield shift,Standard,241,-0.001,-0.26
SI,2022-06-21,91.4,-1.47,5.69,"Cruz, Oneil",665833,643410,,foul_tip,NA,NA,NA,NA,4,Oneil Cruz grounds out to first baseman Alfonso Rivas.,R,L,R,PIT,CHC,S,NA,,2,1,2022,-1.14,0.87,-0.35,3.05,NA,596129,NA,2,7,Bot,NA,NA,NA,NA,575929,NA,NA,5.33881474630379,-133.03656532535,-2.66028780772647,-14.7157196231944,29.2622128643759,-21.476965434801,3.76,1.75,NA,NA,NA,92.1,1909,6.8,661124,643410,575929,663845,542340,621550,592743,676369,666624,518792,53.74,NA,NA,NA,NA,NA,NA,NA,61,4,Sinker,7,1,7,1,1,7,7,1,Infield shift,Standard,210,0,-0.074
CH,2022-06-21,83.8,-1.18,5.68,"Cruz, Oneil",665833,643410,,ball,NA,NA,NA,NA,14,Oneil Cruz grounds out to first baseman Alfonso Rivas.,R,L,R,PIT,CHC,B,NA,,1,1,2022,-0.13,0.22,0.29,1.41,NA,596129,NA,2,7,Bot,NA,NA,NA,NA,575929,NA,NA,3.69368038809617,-122.063961811631,-4.01159635229016,-1.94348304471549,21.3528790168344,-29.3923763690138,3.87,1.94,NA,NA,NA,85.1,745,6.9,661124,643410,575929,663845,542340,621550,592743,676369,666624,518792,53.65,NA,NA,NA,NA,NA,NA,NA,61,3,Changeup,7,1,7,1,1,7,7,1,Infield shift,Standard,235,0,0.036
CU,2022-06-21,72.4,-1.23,5.79,"Cruz, Oneil",665833,643410,,called_strike,NA,NA,NA,NA,5,Oneil Cruz grounds out to first baseman Alfonso Rivas.,R,L,R,PIT,CHC,S,NA,,1,0,2022,0.82,-1.37,0.15,3.02,NA,596129,NA,2,7,Bot,NA,NA,NA,NA,575929,NA,NA,1.36246447258373,-105.159241598539,4.37212712061105,5.78471697650319,19.8780538866021,-43.326592034315,3.83,1.8,NA,NA,NA,72.3,2360,6.5,661124,643410,575929,663845,542340,621550,592743,676369,666624,518792,53.96,NA,NA,NA,NA,NA,NA,NA,61,2,Curveball,7,1,7,1,1,7,7,1,Infield shift,Standard,34,0,-0.053
FF,2022-06-21,91.2,-1.3,5.71,"Cruz, Oneil",665833,643410,,ball,NA,NA,NA,NA,11,Oneil Cruz grounds out to first baseman Alfonso Rivas.,R,L,R,PIT,CHC,B,NA,,0,0,2022,-0.56,1.26,-0.47,4.74,NA,596129,NA,2,7,Bot,NA,NA,NA,NA,575929,NA,NA,3.32151542465656,-132.852154049179,0.714193529596066,-7.37556463457048,27.5211697428314,-17.5995215219597,3.76,1.75,NA,NA,NA,92,1937,6.6,661124,643410,575929,663845,542340,621550,592743,676369,666624,518792,53.86,NA,NA,NA,NA,NA,NA,NA,61,1,4-Seam Fastball,7,1,7,1,1,7,7,1,Infield shift,Standard,211,0,0.037
FF,2022-06-21,91.5,-1.09,6.78,"Cruz, Oneil",665833,664161,field_out,hit_into_play,NA,NA,NA,NA,4,Oneil Cruz flies out to left fielder Rafael Ortega.,R,L,R,PIT,CHC,X,7,fly_ball,2,1,2022,-0.33,1.21,-0.48,2.39,NA,NA,NA,0,2,Bot,84.1,121.51,NA,NA,575929,NA,NA,2.25203343594094,-133.146451596214,-7.78202274237148,-4.45494196092718,28.8434287737515,-16.3389295813254,3.76,1.75,204,93.8,64,91.2,1933,6.1,661124,664161,575929,663845,592743,621550,663538,542364,666624,518792,54.4,0.014,0.018,0,1,0,0,3,14,4,4-Seam Fastball,1,0,1,0,0,1,1,0,Infield shift,Strategic,206,-0.02,-0.261
SL,2022-06-21,82.8,-1.05,6.85,"Cruz, Oneil",665833,664161,,swinging_strike_blocked,NA,NA,NA,NA,14,Oneil Cruz flies out to left fielder Rafael Ortega.,R,L,R,PIT,CHC,S,NA,,2,0,2022,0.55,0.1,0.42,0.53,NA,NA,NA,0,2,Bot,NA,NA,NA,NA,575929,NA,NA,2.28107908211573,-120.37414531657,-8.1076055744243,4.97587897373291,22.7680981583779,-29.9151040437023,3.76,1.75,NA,NA,NA,82.8,2191,6.3,661124,664161,575929,663845,592743,621550,663538,542364,666624,518792,54.24,NA,NA,NA,NA,NA,NA,NA,14,3,Slider,1,0,1,0,0,1,1,0,Infield shift,Strategic,110,0,-0.056
SL,2022-06-21,81.9,-1.2,6.78,"Cruz, Oneil",665833,664161,,ball,NA,NA,NA,NA,13,Oneil Cruz flies out to left fielder Rafael Ortega.,R,L,R,PIT,CHC,B,NA,,1,0,2022,0.49,0.16,-1.44,2.57,NA,NA,NA,0,2,Bot,NA,NA,NA,NA,575929,NA,NA,-1.50469681899885,-119.294515668075,-3.31952034655837,5.01874294468467,21.212677592259,-30.2017895297334,3.73,1.83,NA,NA,NA,82.1,2144,6.2,661124,664161,575929,663845,592743,621550,663538,542364,666624,518792,54.31,NA,NA,NA,NA,NA,NA,NA,14,2,Slider,1,0,1,0,0,1,1,0,Infield shift,Strategic,74,0,0.063
SL,2022-06-21,81.4,-1.22,6.77,"Cruz, Oneil",665833,664161,,ball,NA,NA,NA,NA,13,Oneil Cruz flies out to left fielder Rafael Ortega.,R,L,R,PIT,CHC,B,NA,,0,0,2022,0.92,0.08,-0.53,1.19,NA,NA,NA,0,2,Bot,NA,NA,NA,NA,575929,NA,NA,-0.209960356377277,-118.515212538415,-6.04831432113207,8.67450243308969,23.2110060551656,-30.4913030029842,3.66,1.72,NA,NA,NA,81.1,2074,6.1,661124,664161,575929,663845,592743,621550,663538,542364,666624,518792,54.38,NA,NA,NA,NA,NA,NA,NA,14,1,Slider,1,0,1,0,0,1,1,0,Infield shift,Strategic,113,0,0.033
SL,2022-06-21,83.6,2.42,5.36,"Cruz, Oneil",665833,676714,field_out,hit_into_play,NA,NA,NA,NA,4,Oneil Cruz pops out to third baseman Patrick Wisdom.,R,L,L,PIT,CHC,X,5,popup,2,2,2022,-0.47,0.65,-0.45,2.57,596129,NA,NA,2,5,Bot,105.28,140.87,NA,NA,575929,NA,NA,-5.67539166755735,-121.533956480851,-1.20820703983743,-3.36622969586152,26.957496233364,-25.744829153493,3.76,1.75,157,76,61,83,2404,6.2,661124,676714,575929,663845,592743,621550,663538,542364,666624,518792,54.26,0.026,0.023,0,1,0,0,3,45,6,Slider,6,1,6,1,1,6,6,1,Infield shift,Standard,198,-0.006,-0.281
FF,2022-06-21,91.4,2.27,5.66,"Cruz, Oneil",665833,676714,,foul,NA,NA,NA,NA,2,Oneil Cruz pops out to third baseman Patrick Wisdom.,R,L,L,PIT,CHC,S,NA,,2,2,2022,1.12,1.39,-0.03,3.61,596129,NA,NA,2,5,Bot,NA,NA,NA,NA,575929,NA,NA,-8.21393393676197,-132.946342539793,-2.29686490017031,15.089617629695,28.3126202953346,-15.3598152722508,3.76,1.75,224,70.8,35,91.2,2394,6.2,661124,676714,575929,663845,592743,621550,663538,542364,666624,518792,54.33,NA,NA,NA,NA,NA,NA,NA,45,5,4-Seam Fastball,6,1,6,1,1,6,6,1,Infield shift,Standard,132,0,0
SL,2022-06-21,83.4,2.52,5.27,"Cruz, Oneil",665833,676714,,called_strike,NA,NA,NA,NA,9,Oneil Cruz pops out to third baseman Patrick Wisdom.,R,L,L,PIT,CHC,S,NA,,2,1,2022,-0.08,0.66,0.54,1.8,596129,NA,NA,2,5,Bot,NA,NA,NA,NA,575929,NA,NA,-4.36482433244209,-121.369434519725,-2.84126642175832,0.0194210058051098,23.8101083216467,-25.2550248995492,3.78,1.85,NA,NA,NA,82.9,2224,6,661124,676714,575929,663845,592743,621550,663538,542364,666624,518792,54.52,NA,NA,NA,NA,NA,NA,NA,45,4,Slider,6,1,6,1,1,6,6,1,Infield shift,Standard,199,0,-0.1
SI,2022-06-21,91.4,2.28,5.57,"Cruz, Oneil",665833,676714,,ball,NA,NA,NA,NA,14,Oneil Cruz pops out to third baseman Patrick Wisdom.,R,L,L,PIT,CHC,B,NA,,1,1,2022,1.36,0.94,0.49,1.5,596129,NA,NA,2,5,Bot,NA,NA,NA,NA,575929,NA,NA,-7.43399052978533,-132.906229060745,-6.42580126173313,17.6382475606768,26.2815642366125,-19.9042739658469,3.85,1.95,NA,NA,NA,91.8,2198,6.4,661124,676714,575929,663845,592743,621550,663538,542364,666624,518792,54.09,NA,NA,NA,NA,NA,NA,NA,45,3,Sinker,6,1,6,1,1,6,6,1,Infield shift,Standard,134,0,0.04
SL,2022-06-21,83,2.32,5.3,"Cruz, Oneil",665833,676714,,ball,NA,NA,NA,NA,11,Oneil Cruz pops out to third baseman Patrick Wisdom.,R,L,L,PIT,CHC,B,NA,,0,1,2022,-0.28,0.67,-1.7,2.92,596129,NA,NA,2,5,Bot,NA,NA,NA,NA,575929,NA,NA,-8.62637444337605,-120.657750120507,-0.283354594430102,-1.10284282555928,23.0701763621699,-25.7392236344789,3.83,1.87,NA,NA,NA,83,2319,6.3,661124,676714,575929,663845,592743,621550,663538,542364,666624,518792,54.22,NA,NA,NA,NA,NA,NA,NA,45,2,Slider,6,1,6,1,1,6,6,1,Infield shift,Standard,243,0,0.031
SL,2022-06-21,82.7,2.5,5.4,"Cruz, Oneil",665833,676714,,swinging_strike,NA,NA,NA,NA,7,Oneil Cruz pops out to third baseman Patrick Wisdom.,R,L,L,PIT,CHC,S,NA,,0,0,2022,0,0.27,-0.58,1.99,596129,NA,NA,2,5,Bot,NA,NA,NA,NA,575929,NA,NA,-6.98682065204985,-120.392668684339,-1.8640762385326901,1.21463454210098,21.376121338305,-29.3739433330075,3.76,1.75,NA,NA,NA,82.6,2334,6,661124,676714,575929,663845,592743,621550,663538,542364,666624,518792,54.49,NA,NA,NA,NA,NA,NA,NA,45,1,Slider,6,1,6,1,1,6,6,1,Infield shift,Standard,235,0,-0.05
FF,2022-06-20,93.4,-1.46,5.9,"Cruz, Oneil",665833,668873,double,hit_into_play,NA,NA,NA,NA,4,"Oneil Cruz doubles (1) on a line drive to center fielder Christopher Morel.   Jack Suwinski scores.    Daniel Vogelbach scores.    Michael Chavis scores.  Oneil Cruz out at 3rd on the throw, center fielder Christopher Morel to shortstop Nico Hoerner to third baseman Patrick Wisdom.",R,L,R,PIT,CHC,X,8,line_drive,0,1,2022,-0.39,1.06,-0.38,2.79,669261,596129,656308,0,3,Bot,107.1,80.97,NA,NA,575929,NA,NA,3.68596058551915,-135.994253861269,-4.65193230602398,-5.63312082248647,29.3880777607326,-18.1960723817978,3.76,1.75,289,112.9,11,94.6,2121,6.9,661121,668873,575929,663845,542340,621550,663538,664023,666624,518792,53.59,0.843,0.877,1.25,1,1,1,6,29,2,4-Seam Fastball,4,0,4,0,0,7,7,0,Strategic,Standard,202,0.027,1.686
FF,2022-06-20,92.7,-1.27,5.78,"Cruz, Oneil",665833,668873,,foul,NA,NA,NA,NA,9,"Oneil Cruz doubles (1) on a line drive to center fielder Christopher Morel.   Jack Suwinski scores.    Daniel Vogelbach scores.    Michael Chavis scores.  Oneil Cruz out at 3rd on the throw, center fielder Christopher Morel to shortstop Nico Hoerner to third baseman Patrick Wisdom.",R,L,R,PIT,CHC,S,NA,,0,0,2022,-0.35,1.19,0.64,2.07,669261,596129,656308,0,3,Bot,NA,NA,NA,NA,575929,NA,NA,5.7075302042147404,-134.905077710643,-6.40279067763519,-5.4150218955789,27.1876435968031,-16.4097122801482,3.76,1.75,129,76.7,71,94.1,2172,6.9,661121,668873,575929,663845,542340,621550,663538,664023,666624,518792,53.55,NA,NA,NA,NA,NA,NA,NA,29,1,4-Seam Fastball,4,0,4,0,0,4,4,0,Strategic,Standard,209,0,-0.156
